Order ID,Date and Time,Product ID,Customer ID,Category,Payment Method,Selling Price,Quantity
ORD3353,2/21/24 18:01,PROD110,CUST369,Home Appliances,Credit Card,528.47,10
ORD3354,2/26/24 15:23,PROD17,CUST705,Books,Credit Card,885.15,5
ORD3355,9/26/24 14:39,PROD124,CUST229,Fashion,PayPal,1625.91,1
ORD3356,4/17/24 12:29,PROD81,CUST677,Fashion,Debit Card,1661.05,2
ORD3357,01-09-2024 01:09,PROD26,CUST700,Electronics,Bank Transfer,78.1,10
ORD3358,5/19/24 6:04,PROD68,CUST638,Books,Credit Card,1054.21,8
ORD3359,08-08-2024 08:30,PROD98,CUST532,Home Appliances,PayPal,1605.06,9
ORD3360,1/27/24 1:42,PROD52,CUST289,Home Appliances,Bank Transfer,185.75,2
ORD3361,5/22/24 17:39,PROD49,CUST218,Home Appliances,Bank Transfer,1380.87,1
ORD3362,10-07-2024 18:11,PROD85,CUST918,Toys,Debit Card,848.27,1
ORD3363,3/21/24 17:28,PROD148,CUST478,Home Appliances,Cash,54.99,6
ORD3364,2/23/24 1:46,PROD170,CUST354,Electronics,Debit Card,31.08,3
ORD3365,06-03-2024 17:51,PROD193,CUST783,Books,PayPal,1063.93,9
ORD3366,02-07-2024 09:16,PROD130,CUST235,Toys,Cash,365.31,8
ORD3367,1/22/24 1:11,PROD50,CUST539,Home Appliances,Cash,1746.62,7
ORD3368,6/19/24 13:31,PROD39,CUST198,Toys,Bank Transfer,293,4
ORD3369,7/16/24 19:22,PROD134,CUST985,Books,Cash,268.91,2
ORD3370,2/20/24 12:30,PROD34,CUST619,Books,Debit Card,957.29,5
ORD3371,10/13/24 2:35,PROD70,CUST291,Books,Debit Card,1191.07,10
ORD3372,03-06-2024 05:23,PROD36,CUST222,Home Appliances,PayPal,1272.64,2
ORD3373,9/26/24 8:34,PROD71,CUST361,Electronics,Cash,1513.3,2
ORD3374,1/21/24 22:18,PROD46,CUST857,Home Appliances,Bank Transfer,116.55,1
ORD3375,6/17/24 4:08,PROD186,CUST683,Electronics,Cash,1752.13,5
ORD3376,4/18/24 6:10,PROD139,CUST567,Fashion,PayPal,1565.77,8
ORD3377,10-05-2024 08:13,PROD64,CUST439,Home Appliances,PayPal,557.31,9
ORD3378,2/21/24 10:51,PROD32,CUST296,Books,Bank Transfer,691.37,8
ORD3379,08-11-2024 18:11,PROD128,CUST476,Electronics,PayPal,944.48,4
ORD3380,09-05-2024 00:42,PROD43,CUST17,Electronics,Cash,919.52,10
ORD3381,3/21/24 5:58,PROD79,CUST797,Toys,PayPal,1260.51,3
ORD3382,08-09-2024 17:00,PROD32,CUST684,Books,PayPal,1240.69,4
ORD3383,01-10-2024 22:25,PROD170,CUST220,Books,PayPal,62.35,8
ORD3384,2/20/24 13:18,PROD142,CUST644,Books,Debit Card,991,9
ORD3385,11/13/24 15:05,PROD2,CUST186,Books,Credit Card,1969.26,4
ORD3386,5/21/24 1:59,PROD140,CUST159,Fashion,Bank Transfer,269.65,8
ORD3387,1/25/24 10:25,PROD92,CUST754,Books,Debit Card,650.4,2
ORD3388,04-03-2024 10:26,PROD71,CUST418,Books,Bank Transfer,1530.12,1
ORD3389,7/21/24 8:21,PROD149,CUST986,Electronics,Bank Transfer,1535.14,10
ORD3390,3/24/24 5:27,PROD83,CUST320,Fashion,Bank Transfer,367.72,4
ORD3391,11-06-2024 10:11,PROD67,CUST312,Fashion,PayPal,1959.87,6
ORD3392,03-11-2024 13:35,PROD43,CUST867,Toys,Credit Card,1722.75,2
ORD3393,02-03-2024 12:53,PROD100,CUST877,Fashion,Cash,1780.56,5
ORD3394,03-07-2024 07:49,PROD200,CUST54,Toys,Cash,1348.82,3
ORD3395,5/31/24 18:04,PROD178,CUST205,Fashion,PayPal,640.55,2
ORD3396,2/25/24 1:56,PROD152,CUST170,Home Appliances,Debit Card,1324.49,4
ORD3397,7/14/24 13:48,PROD144,CUST1000,Fashion,Credit Card,1121.31,4
ORD3398,08-01-2024 18:45,PROD130,CUST749,Toys,PayPal,1476.56,7
ORD3399,02-01-2024 09:31,PROD76,CUST313,Books,PayPal,1007.67,10
ORD3400,06-12-2024 13:18,PROD86,CUST483,Electronics,Cash,1040.9,7
ORD3401,09-04-2024 19:12,PROD94,CUST238,Toys,Debit Card,1392.64,1
ORD3402,2/25/24 13:33,PROD135,CUST60,Toys,Credit Card,1270.22,9
ORD3403,02-05-2024 20:46,PROD141,CUST507,Electronics,Cash,1006.27,2
ORD3404,6/23/24 13:55,PROD154,CUST636,Fashion,Credit Card,992.06,6
ORD3405,06-12-2024 07:59,PROD134,CUST460,Toys,Credit Card,1214.05,9
ORD3406,10/22/24 6:15,PROD23,CUST814,Electronics,Bank Transfer,1216.25,9
ORD3407,8/18/24 0:31,PROD1,CUST779,Home Appliances,PayPal,835.7,10
ORD3408,02-01-2024 01:36,PROD56,CUST139,Electronics,Cash,511.23,8
ORD3409,06-01-2024 19:35,PROD133,CUST481,Home Appliances,Cash,1767.57,9
ORD3410,6/25/24 21:56,PROD5,CUST886,Toys,Cash,1074.96,1
ORD3411,01-07-2024 01:47,PROD172,CUST484,Electronics,Bank Transfer,1948.89,1
ORD3412,02-03-2024 23:29,PROD68,CUST223,Toys,Cash,619.12,5
ORD3413,10-08-2024 14:41,PROD75,CUST83,Home Appliances,Bank Transfer,1727.18,1
ORD3414,5/23/24 0:28,PROD130,CUST860,Fashion,Bank Transfer,1338.15,9
ORD3415,3/26/24 13:28,PROD68,CUST911,Electronics,Bank Transfer,628.83,1
ORD3416,02-07-2024 16:06,PROD82,CUST236,Fashion,Bank Transfer,1674.71,8
ORD3417,03-08-2024 19:35,PROD127,CUST843,Electronics,Bank Transfer,783.2,10
ORD3418,4/21/24 11:27,PROD95,CUST530,Toys,Cash,1218.17,7
ORD3419,06-01-2024 06:34,PROD151,CUST786,Books,Credit Card,1082.21,7
ORD3420,1/18/24 20:44,PROD164,CUST184,Toys,Credit Card,1820.75,4
ORD3421,3/29/24 1:34,PROD55,CUST634,Electronics,Debit Card,348.41,4
ORD3422,03-08-2024 23:13,PROD106,CUST334,Toys,PayPal,1849.97,4
ORD3423,10-06-2024 14:57,PROD1,CUST341,Home Appliances,PayPal,1132.11,8
ORD3424,05-06-2024 12:41,PROD179,CUST132,Books,Bank Transfer,1379.49,9
ORD3425,7/20/24 20:29,PROD24,CUST679,Books,Cash,1000.19,6
ORD3426,1/24/24 12:14,PROD66,CUST886,Toys,PayPal,417.66,8
ORD3427,9/23/24 5:45,PROD46,CUST391,Books,Credit Card,186.16,7
ORD3428,8/29/24 11:43,PROD26,CUST642,Fashion,Bank Transfer,1952.7,4
ORD3429,4/27/24 11:53,PROD166,CUST317,Home Appliances,Credit Card,1325.14,1
ORD3430,01-04-2024 06:03,PROD52,CUST770,Home Appliances,PayPal,1197.44,3
ORD3431,6/18/24 20:51,PROD80,CUST113,Home Appliances,Bank Transfer,157.38,8
ORD3432,8/27/24 9:26,PROD58,CUST645,Fashion,Bank Transfer,942.81,10
ORD3433,7/27/24 3:11,PROD28,CUST226,Home Appliances,Cash,1349.77,2
ORD3434,6/30/24 11:01,PROD128,CUST807,Home Appliances,Debit Card,1865.51,5
ORD3435,9/30/24 9:18,PROD93,CUST573,Toys,Credit Card,1873.52,6
ORD3436,2/20/24 23:22,PROD85,CUST314,Toys,Bank Transfer,215.43,10
ORD3437,11-02-2024 07:54,PROD39,CUST51,Fashion,Debit Card,916.18,7
ORD3438,7/30/24 2:10,PROD77,CUST859,Home Appliances,Credit Card,465.59,2
ORD3439,07-04-2024 02:49,PROD125,CUST669,Fashion,Debit Card,506.51,8
ORD3440,2/15/24 13:43,PROD150,CUST194,Home Appliances,Bank Transfer,954.88,2
ORD3441,9/15/24 21:24,PROD84,CUST389,Books,Debit Card,1902.06,4
ORD3442,3/17/24 21:10,PROD101,CUST799,Toys,Bank Transfer,909.14,7
ORD3443,6/28/24 8:30,PROD122,CUST231,Toys,Debit Card,1260.28,8
ORD3444,11-09-2024 00:10,PROD186,CUST190,Books,Bank Transfer,252,7
ORD3445,4/23/24 6:08,PROD11,CUST293,Electronics,Bank Transfer,660.63,5
ORD3446,3/13/24 19:26,PROD190,CUST736,Books,PayPal,1313.58,1
ORD3447,9/18/24 10:36,PROD196,CUST558,Electronics,Debit Card,1156.02,1
ORD3448,5/13/24 10:49,PROD8,CUST265,Fashion,Debit Card,1420.76,8
ORD3449,10/18/24 15:54,PROD129,CUST335,Toys,Credit Card,25.32,4
ORD3450,1/29/24 9:35,PROD67,CUST605,Electronics,Cash,1307.05,6
ORD3451,08-01-2024 00:47,PROD110,CUST609,Books,Debit Card,420.18,2
ORD3452,3/17/24 3:01,PROD192,CUST226,Toys,Debit Card,835.32,7
ORD3453,02-01-2024 13:23,PROD108,CUST432,Home Appliances,Debit Card,1008.68,10
ORD3454,06-12-2024 01:35,PROD187,CUST702,Fashion,Credit Card,1702.33,3
ORD3455,2/18/24 12:33,PROD178,CUST680,Fashion,PayPal,1130.85,4
ORD3456,3/31/24 0:24,PROD188,CUST109,Home Appliances,Credit Card,566.32,2
ORD3457,11-11-2024 00:14,PROD100,CUST49,Home Appliances,Credit Card,1597.02,6
ORD3458,3/14/24 10:54,PROD114,CUST882,Electronics,PayPal,27.91,7
ORD3459,8/23/24 14:56,PROD131,CUST829,Home Appliances,Bank Transfer,766.04,3
ORD3460,11-02-2024 05:47,PROD192,CUST358,Home Appliances,PayPal,1427.95,1
ORD3461,3/28/24 2:15,PROD102,CUST872,Home Appliances,Credit Card,686.83,8
ORD3462,06-11-2024 04:44,PROD7,CUST584,Books,Credit Card,1694.84,8
ORD3463,03-08-2024 12:03,PROD166,CUST57,Home Appliances,Credit Card,1950,8
ORD3464,3/22/24 17:59,PROD126,CUST814,Books,PayPal,870.03,7
ORD3465,05-02-2024 16:48,PROD43,CUST999,Fashion,Bank Transfer,751.67,10
ORD3466,02-09-2024 06:44,PROD111,CUST80,Fashion,Credit Card,1265.63,5
ORD3467,03-03-2024 17:02,PROD75,CUST714,Electronics,PayPal,1447.33,9
ORD3468,05-01-2024 05:39,PROD8,CUST324,Toys,Credit Card,1467.05,9
ORD3469,9/27/24 10:25,PROD144,CUST619,Books,PayPal,894.68,7
ORD3470,09-01-2024 01:15,PROD142,CUST154,Home Appliances,Bank Transfer,1344.47,1
ORD3471,06-09-2024 07:34,PROD142,CUST65,Fashion,Debit Card,1026.3,8
ORD3472,10/17/24 8:26,PROD109,CUST567,Home Appliances,Cash,677,3
ORD3473,2/23/24 22:29,PROD93,CUST818,Home Appliances,Cash,1946.52,9
ORD3474,03-11-2024 07:40,PROD168,CUST634,Home Appliances,Bank Transfer,607.09,4
ORD3475,2/13/24 12:21,PROD167,CUST806,Home Appliances,PayPal,729.53,7
ORD3476,02-03-2024 14:38,PROD180,CUST136,Books,Cash,1153.96,1
ORD3477,09-12-2024 08:57,PROD82,CUST48,Home Appliances,Credit Card,1352.64,5
ORD3478,6/28/24 2:11,PROD137,CUST948,Toys,Debit Card,272.37,7
ORD3479,3/31/24 20:42,PROD23,CUST216,Fashion,Bank Transfer,175.53,9
ORD3480,07-02-2024 10:38,PROD56,CUST513,Toys,Credit Card,133.29,4
ORD3481,2/17/24 16:48,PROD39,CUST295,Books,PayPal,1561.8,6
ORD3482,6/30/24 22:14,PROD87,CUST61,Home Appliances,Cash,516.78,5
ORD3483,3/29/24 11:04,PROD129,CUST837,Home Appliances,Credit Card,626.16,7
ORD3484,6/29/24 7:27,PROD194,CUST650,Fashion,Cash,916.61,1
ORD3485,01-05-2024 07:13,PROD143,CUST143,Electronics,Debit Card,1118.27,10
ORD3486,04-07-2024 01:47,PROD191,CUST738,Home Appliances,Bank Transfer,95.58,8
ORD3487,2/16/24 6:47,PROD62,CUST274,Fashion,Bank Transfer,1506.86,10
ORD3488,07-11-2024 23:22,PROD14,CUST305,Home Appliances,Credit Card,1709.6,4
ORD3489,09-08-2024 20:20,PROD67,CUST358,Home Appliances,Debit Card,991.9,8
ORD3490,04-01-2024 02:42,PROD88,CUST26,Home Appliances,PayPal,120.88,3
ORD3491,07-05-2024 17:58,PROD135,CUST971,Toys,PayPal,951.93,3
ORD3492,9/26/24 21:40,PROD177,CUST939,Home Appliances,Bank Transfer,1713.71,3
ORD3493,9/14/24 17:50,PROD174,CUST407,Fashion,PayPal,1424.63,2
ORD3494,9/20/24 10:26,PROD144,CUST370,Toys,Cash,637.45,4
ORD3495,9/15/24 6:23,PROD33,CUST739,Electronics,PayPal,269.24,2
ORD3496,8/16/24 17:59,PROD129,CUST117,Fashion,Debit Card,159.76,2
ORD3497,4/19/24 4:14,PROD147,CUST852,Electronics,PayPal,789.87,4
ORD3498,04-02-2024 21:06,PROD143,CUST943,Books,Credit Card,1071.13,3
ORD3499,3/22/24 20:47,PROD20,CUST69,Toys,Debit Card,138.44,3
ORD3500,07-03-2024 14:15,PROD142,CUST51,Home Appliances,PayPal,1400.1,9
ORD3501,9/23/24 23:55,PROD128,CUST984,Fashion,Bank Transfer,734.65,2
ORD3502,3/26/24 14:29,PROD123,CUST551,Books,PayPal,1655.6,2
ORD3503,8/19/24 17:19,PROD46,CUST247,Fashion,Cash,1415.98,6
ORD3504,7/26/24 3:35,PROD87,CUST839,Home Appliances,Cash,1571.69,6
ORD3505,3/13/24 21:34,PROD24,CUST206,Books,Cash,1283.83,10
ORD3506,07-06-2024 00:58,PROD184,CUST171,Books,Cash,1005.94,9
ORD3507,10/17/24 20:05,PROD32,CUST445,Toys,PayPal,1982.3,8
ORD3508,7/28/24 16:54,PROD112,CUST574,Electronics,Cash,759.67,2
ORD3509,5/13/24 15:44,PROD48,CUST321,Books,Bank Transfer,357.34,9
ORD3510,04-01-2024 06:51,PROD125,CUST187,Home Appliances,PayPal,926.66,3
ORD3511,10-02-2024 02:56,PROD182,CUST422,Electronics,Credit Card,958.96,5
ORD3512,10/27/24 6:03,PROD133,CUST111,Home Appliances,PayPal,1900.66,10
ORD3513,08-05-2024 09:07,PROD60,CUST103,Electronics,Debit Card,1865,6
ORD3514,05-08-2024 18:35,PROD50,CUST152,Electronics,Debit Card,1667.22,2
ORD3515,1/14/24 14:32,PROD85,CUST499,Fashion,Debit Card,937.12,5
ORD3516,3/18/24 19:35,PROD99,CUST330,Books,Credit Card,667.6,1
ORD3517,02-03-2024 04:54,PROD7,CUST218,Toys,Cash,646.23,10
ORD3518,5/21/24 16:19,PROD13,CUST200,Toys,Bank Transfer,1334.36,2
ORD3519,04-10-2024 07:45,PROD101,CUST725,Home Appliances,Credit Card,659.65,5
ORD3520,7/14/24 19:20,PROD75,CUST596,Home Appliances,Debit Card,635.6,6
ORD3521,9/13/24 8:17,PROD193,CUST292,Fashion,PayPal,1788.44,2
ORD3522,4/23/24 18:49,PROD80,CUST471,Home Appliances,Cash,1997.74,4
ORD3523,01-04-2024 06:20,PROD1,CUST344,Electronics,Debit Card,1498.27,4
ORD3524,4/21/24 21:19,PROD154,CUST434,Books,Cash,511.49,10
ORD3525,7/31/24 12:43,PROD31,CUST486,Home Appliances,Bank Transfer,447.99,10
ORD3526,7/24/24 7:38,PROD52,CUST498,Fashion,PayPal,1088.91,2
ORD3527,11-06-2024 09:36,PROD52,CUST847,Toys,Debit Card,380.91,8
ORD3528,9/16/24 22:42,PROD162,CUST461,Home Appliances,Credit Card,1005.85,1
ORD3529,4/19/24 15:29,PROD88,CUST768,Home Appliances,Credit Card,68.97,5
ORD3530,06-07-2024 05:10,PROD81,CUST772,Toys,Bank Transfer,651.27,9
ORD3531,3/29/24 6:52,PROD182,CUST569,Toys,Bank Transfer,1797.53,5
ORD3532,3/27/24 19:14,PROD77,CUST859,Fashion,Cash,459.17,1
ORD3533,09-08-2024 12:59,PROD83,CUST805,Fashion,Debit Card,1814.1,1
ORD3534,07-04-2024 00:17,PROD49,CUST544,Fashion,PayPal,835.22,4
ORD3535,03-02-2024 18:13,PROD64,CUST138,Toys,PayPal,1277.32,3
ORD3536,1/28/24 6:08,PROD71,CUST873,Electronics,Bank Transfer,877.34,2
ORD3537,05-04-2024 16:03,PROD195,CUST794,Fashion,Credit Card,1415.14,4
ORD3538,4/24/24 9:08,PROD118,CUST989,Fashion,Debit Card,1295.52,7
ORD3539,8/21/24 13:07,PROD80,CUST554,Books,Cash,1080.6,8
ORD3540,03-08-2024 23:48,PROD119,CUST808,Electronics,Bank Transfer,1192.04,9
ORD3541,7/24/24 11:27,PROD174,CUST900,Books,Debit Card,525.27,2
ORD3542,3/31/24 8:10,PROD31,CUST116,Electronics,Cash,1785.84,9
ORD3543,10-12-2024 23:09,PROD105,CUST470,Books,Bank Transfer,1291.72,3
ORD3544,6/26/24 15:58,PROD8,CUST703,Electronics,Credit Card,1863.64,10
ORD3545,2/27/24 17:28,PROD97,CUST184,Books,Credit Card,906.2,5
ORD3546,3/20/24 16:23,PROD20,CUST667,Fashion,Credit Card,929.85,5
ORD3547,5/27/24 13:27,PROD108,CUST687,Fashion,Bank Transfer,928.35,1
ORD3548,6/14/24 22:46,PROD33,CUST580,Toys,PayPal,1769.79,9
ORD3549,06-06-2024 02:27,PROD141,CUST438,Home Appliances,PayPal,795.8,3
ORD3550,04-05-2024 11:19,PROD83,CUST969,Home Appliances,PayPal,1068.95,5
ORD3551,3/25/24 6:53,PROD166,CUST944,Home Appliances,Debit Card,1533.96,1
ORD3552,5/18/24 16:41,PROD85,CUST353,Home Appliances,PayPal,516.53,7
ORD3553,7/14/24 11:52,PROD167,CUST728,Electronics,Cash,1711.48,5
ORD3554,08-05-2024 01:00,PROD97,CUST96,Fashion,Debit Card,121.16,4
ORD3555,5/25/24 14:39,PROD72,CUST890,Home Appliances,Credit Card,1674.67,9
ORD3556,5/30/24 11:06,PROD65,CUST739,Toys,Cash,1913.94,10
ORD3557,07-08-2024 22:13,PROD149,CUST967,Electronics,Credit Card,304.66,7
ORD3558,09-06-2024 22:28,PROD126,CUST214,Home Appliances,Cash,816.61,1
ORD3559,01-06-2024 09:20,PROD30,CUST611,Electronics,Cash,1384.06,8
ORD3560,3/19/24 19:43,PROD88,CUST585,Books,Debit Card,600.65,9
ORD3561,01-05-2024 21:09,PROD179,CUST449,Books,Cash,556.37,4
ORD3562,5/20/24 21:44,PROD189,CUST350,Books,PayPal,430.59,5
ORD3563,1/16/24 8:36,PROD2,CUST150,Electronics,Debit Card,1947.58,5
ORD3564,06-08-2024 18:04,PROD79,CUST637,Electronics,Bank Transfer,1441.98,10
ORD3565,1/17/24 18:59,PROD124,CUST590,Electronics,PayPal,564.28,10
ORD3566,10/21/24 13:00,PROD138,CUST286,Home Appliances,Credit Card,791.68,7
ORD3567,1/31/24 9:00,PROD198,CUST407,Fashion,Credit Card,942.73,4
ORD3568,4/18/24 6:37,PROD73,CUST831,Books,Debit Card,300.55,9
ORD3569,3/20/24 23:57,PROD126,CUST727,Home Appliances,Credit Card,1535.52,9
ORD3570,7/23/24 21:52,PROD146,CUST19,Electronics,Cash,833.7,6
ORD3571,6/21/24 17:20,PROD140,CUST700,Fashion,Bank Transfer,145,8
ORD3572,3/26/24 20:06,PROD59,CUST255,Electronics,Debit Card,1794.67,9
ORD3573,03-10-2024 09:32,PROD128,CUST196,Electronics,Bank Transfer,1459.01,4
ORD3574,3/13/24 1:33,PROD143,CUST999,Toys,Bank Transfer,565.76,5
ORD3575,4/19/24 8:49,PROD57,CUST505,Home Appliances,Debit Card,1691.14,10
ORD3576,11-05-2024 21:55,PROD134,CUST581,Books,Credit Card,227.59,8
ORD3577,04-11-2024 23:06,PROD48,CUST340,Toys,Cash,1929.77,7
ORD3578,7/15/24 0:27,PROD73,CUST897,Toys,Debit Card,1815.35,5
ORD3579,05-11-2024 06:56,PROD82,CUST502,Home Appliances,Credit Card,779.41,9
ORD3580,4/14/24 22:11,PROD73,CUST640,Electronics,Debit Card,1221.75,6
ORD3581,11-02-2024 01:50,PROD97,CUST312,Fashion,Debit Card,63.31,7
ORD3582,10-12-2024 12:36,PROD169,CUST152,Fashion,Debit Card,167.68,6
ORD3583,08-08-2024 17:33,PROD164,CUST59,Home Appliances,Debit Card,1060.3,6
ORD3584,06-11-2024 03:21,PROD77,CUST895,Toys,Credit Card,772.06,8
ORD3585,08-10-2024 18:04,PROD59,CUST116,Electronics,Cash,1140.82,3
ORD3586,03-04-2024 23:16,PROD180,CUST439,Electronics,Credit Card,671.04,10
ORD3587,11-12-2024 11:46,PROD137,CUST245,Books,Debit Card,438.74,4
ORD3588,07-08-2024 12:16,PROD52,CUST721,Home Appliances,Credit Card,397.41,5
ORD3589,6/26/24 5:35,PROD66,CUST594,Toys,Credit Card,1772.89,6
ORD3590,2/25/24 19:29,PROD68,CUST923,Toys,Credit Card,1189.12,5
ORD3591,3/17/24 7:19,PROD200,CUST736,Electronics,PayPal,1559.58,9
ORD3592,8/26/24 20:36,PROD11,CUST987,Fashion,Cash,1829.79,9
ORD3593,3/26/24 7:27,PROD31,CUST34,Electronics,Credit Card,399.83,1
ORD3594,09-06-2024 10:23,PROD123,CUST142,Fashion,Cash,1661.19,2
ORD3595,2/17/24 17:25,PROD126,CUST451,Home Appliances,Bank Transfer,191.51,4
ORD3596,3/30/24 11:17,PROD53,CUST671,Toys,PayPal,1922.87,4
ORD3597,05-08-2024 20:18,PROD122,CUST712,Fashion,PayPal,1850.86,10
ORD3598,03-02-2024 20:04,PROD121,CUST818,Toys,PayPal,1798.2,1
ORD3599,2/24/24 22:49,PROD19,CUST619,Electronics,Bank Transfer,622.05,2
ORD3600,06-05-2024 09:55,PROD175,CUST24,Books,PayPal,293.79,5
ORD3601,08-11-2024 21:03,PROD79,CUST703,Electronics,Debit Card,581.51,2
ORD3602,01-03-2024 11:15,PROD122,CUST111,Books,Debit Card,1159.19,4
ORD3603,7/14/24 15:02,PROD103,CUST505,Home Appliances,PayPal,204.85,1
ORD3604,09-01-2024 09:24,PROD190,CUST964,Fashion,Credit Card,1553.87,9
ORD3605,1/28/24 18:35,PROD65,CUST733,Fashion,PayPal,805.64,10
ORD3606,3/23/24 16:11,PROD11,CUST623,Toys,Credit Card,636.2,8
ORD3607,6/16/24 16:11,PROD103,CUST934,Toys,Bank Transfer,692.95,3
ORD3608,8/21/24 6:56,PROD24,CUST965,Electronics,Debit Card,195.12,4
ORD3609,05-01-2024 07:01,PROD200,CUST196,Electronics,Bank Transfer,199.92,8
ORD3610,4/15/24 3:18,PROD130,CUST769,Fashion,Cash,24.81,10
ORD3611,2/18/24 1:14,PROD195,CUST68,Books,Cash,1479.63,4
ORD3612,11/15/24 8:27,PROD199,CUST917,Books,Credit Card,138.04,5
ORD3613,06-06-2024 07:32,PROD74,CUST980,Books,Bank Transfer,1577.21,10
ORD3614,08-05-2024 09:45,PROD56,CUST555,Books,Bank Transfer,101.13,5
ORD3615,10-05-2024 14:30,PROD102,CUST383,Electronics,Bank Transfer,599.76,7
ORD3616,9/26/24 13:40,PROD72,CUST181,Toys,PayPal,1306.11,9
ORD3617,10-06-2024 03:38,PROD102,CUST729,Books,Debit Card,409.53,10
ORD3618,3/29/24 3:12,PROD79,CUST118,Electronics,Bank Transfer,813.29,10
ORD3619,3/16/24 17:25,PROD73,CUST484,Toys,Bank Transfer,1657.58,8
ORD3620,6/26/24 3:57,PROD81,CUST125,Home Appliances,Debit Card,678.51,6
ORD3621,3/13/24 6:24,PROD109,CUST797,Electronics,Credit Card,198.46,7
ORD3622,11/15/24 10:26,PROD133,CUST553,Books,PayPal,728.82,8
ORD3623,06-05-2024 00:07,PROD32,CUST605,Fashion,Credit Card,199.37,4
ORD3624,9/23/24 2:27,PROD45,CUST690,Home Appliances,Bank Transfer,37.28,1
ORD3625,01-04-2024 01:57,PROD194,CUST692,Books,Debit Card,639.36,7
ORD3626,1/22/24 9:45,PROD42,CUST841,Fashion,Bank Transfer,1051.8,1
ORD3627,09-05-2024 14:25,PROD126,CUST831,Electronics,Cash,103.86,4
ORD3628,10-09-2024 19:03,PROD159,CUST391,Home Appliances,Debit Card,997.59,7
ORD3629,10/20/24 20:00,PROD84,CUST962,Fashion,Credit Card,1774.07,4
ORD3630,7/29/24 0:20,PROD55,CUST710,Toys,Cash,1966.64,2
ORD3631,5/28/24 22:58,PROD41,CUST908,Electronics,Credit Card,1776.75,10
ORD3632,6/27/24 18:57,PROD151,CUST940,Toys,Bank Transfer,854.77,7
ORD3633,03-02-2024 20:26,PROD125,CUST909,Books,Bank Transfer,248.15,5
ORD3634,2/17/24 15:46,PROD195,CUST10,Books,Debit Card,821.79,6
ORD3635,8/29/24 9:13,PROD109,CUST476,Toys,PayPal,598,10
ORD3636,7/17/24 8:17,PROD190,CUST439,Toys,Cash,1406.59,7
ORD3637,1/25/24 6:52,PROD76,CUST26,Home Appliances,PayPal,1789.63,4
ORD3638,04-08-2024 15:12,PROD96,CUST215,Home Appliances,Cash,1220.24,5
ORD3639,02-03-2024 13:33,PROD11,CUST621,Toys,PayPal,397.66,1
ORD3640,01-10-2024 13:11,PROD124,CUST198,Fashion,Bank Transfer,827.85,9
ORD3641,9/26/24 5:16,PROD195,CUST800,Toys,Debit Card,827.29,10
ORD3642,01-10-2024 08:00,PROD155,CUST177,Electronics,Debit Card,212.7,7
ORD3643,6/17/24 0:52,PROD194,CUST876,Toys,PayPal,566.42,5
ORD3644,9/15/24 5:42,PROD91,CUST875,Electronics,Credit Card,1430.22,2
ORD3645,7/26/24 11:43,PROD56,CUST38,Electronics,Cash,1512.06,8
ORD3646,01-10-2024 21:49,PROD73,CUST976,Home Appliances,PayPal,1435.5,5
ORD3647,4/16/24 13:24,PROD142,CUST85,Fashion,Cash,750.03,2
ORD3648,3/30/24 3:43,PROD104,CUST312,Toys,PayPal,788.7,3
ORD3649,08-02-2024 13:25,PROD173,CUST328,Electronics,PayPal,1834.23,9
ORD3650,5/30/24 16:22,PROD64,CUST411,Toys,PayPal,1996.26,5
ORD3651,3/13/24 2:39,PROD51,CUST41,Toys,Bank Transfer,1452.7,2
ORD3652,10/27/24 5:40,PROD161,CUST93,Fashion,Debit Card,70.41,4
ORD3653,8/18/24 5:03,PROD113,CUST848,Books,Bank Transfer,739.21,8
ORD3654,02-01-2024 10:39,PROD180,CUST72,Books,Credit Card,1401.61,2
ORD3655,10/31/24 17:29,PROD48,CUST68,Electronics,Credit Card,69.81,3
ORD3656,1/18/24 6:02,PROD60,CUST566,Home Appliances,PayPal,894.62,9
ORD3657,3/27/24 23:55,PROD100,CUST298,Toys,Credit Card,542.61,1
ORD3658,4/29/24 20:40,PROD46,CUST501,Toys,PayPal,899.46,6
ORD3659,01-02-2024 20:23,PROD38,CUST965,Books,Debit Card,1899.5,4
ORD3660,05-04-2024 01:12,PROD54,CUST596,Toys,Debit Card,1064.48,7
ORD3661,04-04-2024 11:43,PROD189,CUST320,Electronics,Bank Transfer,257.16,5
ORD3662,07-07-2024 17:19,PROD95,CUST633,Electronics,Bank Transfer,1523.49,4
ORD3663,6/17/24 5:44,PROD115,CUST979,Fashion,Bank Transfer,1115.54,1
ORD3664,01-03-2024 10:24,PROD158,CUST81,Electronics,Credit Card,718.63,5
ORD3665,3/31/24 4:21,PROD18,CUST344,Home Appliances,Cash,938.51,8
ORD3666,05-09-2024 10:07,PROD161,CUST910,Electronics,Cash,358.85,9
ORD3667,07-08-2024 05:32,PROD40,CUST378,Books,Debit Card,381.03,1
ORD3668,1/20/24 22:02,PROD41,CUST149,Electronics,Credit Card,1779.18,7
ORD3669,8/31/24 2:31,PROD96,CUST340,Toys,PayPal,578.95,3
ORD3670,02-04-2024 23:41,PROD144,CUST331,Fashion,Debit Card,624.61,10
ORD3671,10/30/24 13:40,PROD72,CUST216,Books,Debit Card,1325.83,6
ORD3672,11-03-2024 23:14,PROD183,CUST432,Electronics,Debit Card,1444.05,3
